symbol,intrinsic_value
PSGO.JK,69.55090425461923
PSSI.JK,1987.2746911686727
PTBA.JK,9753.606673793203
PTIS.JK,163.77811613806816
PTPP.JK,396.5947202687842
PTPW.JK,782.1651157905147
PTRO.JK,6260.656639503329
PTSN.JK,367.39171651946117
PTSP.JK,232.86070089537006
PUDP.JK,8347.507801027288
PURA.JK,6.37601904318573
PURI.JK,11.335573786943547
PWON.JK,362.8432415161043
PYFA.JK,2631.8679335921274
RAAM.JK,95.49914943117145
RAJA.JK,350.61608741915023
RALS.JK,523.3782517629214
RDTX.JK,6898.743351502142
RELI.JK,256.8442488899011
RISE.JK,30.91103411194492
RMBA.JK,206.70784770902128
RMKE.JK,670.2893949027582
ROCK.JK,52.56269768970236
ROTI.JK,867.7805384868481
RSGK.JK,413.2195949843584
RUIS.JK,218.93509667998612
RUNS.JK,757035721836.174
SAFE.JK,193.1581412020358
SAPX.JK,142.7084037585351
SBMA.JK,56.17303828444159
SCMA.JK,168.06161380213774
SCPI.JK,654093.4804425063
SDPC.JK,153.45935842927258
SDRA.JK,1226.270989252346
SEMA.JK,59.33507204250422
SGRO.JK,4375.556776726781
SHIP.JK,1182.5452584093134
SIDO.JK,697.0341830098388
SILO.JK,663.3061517588685
SIMP.JK,510.4943514108361
SKBM.JK,187.40591971989164
SKRN.JK,165.4552325753777
SLIS.JK,226.7261344676829
SMAR.JK,12372.882580295309
SMBR.JK,52.865731712146264
SMCB.JK,731.0510653384783
SMDM.JK,182.16901976446962
SMDR.JK,1006.9329131095483
SMGR.JK,4231.949519424811
SMIL.JK,35.01871587224128
SMKL.JK,77.63947032137504
SMKM.JK,3819990164605.6787
SMMA.JK,1439.2894366218297
SMRA.JK,408.82959977865266
SMSM.JK,1950.7270814540607
SOCI.JK,160.18219964680517
SOSS.JK,371.26574549323675
SPTO.JK,963.2869710235249
SRSN.JK,72.40590409945554
SSIA.JK,49.81958132008846
SSMS.JK,1509.4462235297644
STAA.JK,884.968998203373
STAR.JK,5.590350430597084
SULI.JK,332.869241508737
SUNI.JK,209.71745522155794
SUPR.JK,8193.019835141986
TALF.JK,207.55519667293765
TAPG.JK,949.2559176984787
TBIG.JK,920.9379464473278
TBLA.JK,1405.0163114891538
TBMS.JK,2184.6896182592723
TCPI.JK,185.3146983002693
TEBE.JK,3006.7228919951035
TFAS.JK,36.973334713891866
TFCO.JK,49.85982459956384
TGKA.JK,7941.605682672348
TGRA.JK,15.983816177418182
TINS.JK,219.49137948515215
TIRA.JK,6.393867562250195
TKIM.JK,20628.651304244653
TLDN.JK,206.39096099580135
TLKM.JK,2970.665450023313
TMAS.JK,139.03278005655008
TNCA.JK,42.71207635104125
TOBA.JK,576.2737393831009
TOTO.JK,247.72798425022341
TOWR.JK,1118.8903362997726
TPMA.JK,749.3796099992754
TRIN.JK,11.221398136088174
TRIS.JK,87.91945909493006
TRJA.JK,261.80347569872714
TRON.JK,28.104416770974936
TRST.JK,95.66852250188607
TRUS.JK,417.6590743662406
TSPC.JK,4140.330132728051
TUGU.JK,2834.204196472681
TYRE.JK,36.06191896050688
UCID.JK,883.3010916699795
ULTJ.JK,1299.2997615230433
UNIC.JK,10200.529560224777
UNTR.JK,78463.92449415501
UNVR.JK,2040.6852204805741
URBN.JK,111.47762230073738
UVCR.JK,1346542245756.9941
VAST.JK,41.3643344746182
VICI.JK,247.7230621262868
VICO.JK,55.3345087479644
VINS.JK,82.58096675985415
VRNA.JK,27.188786372443566
WEGE.JK,198.98189098340683
WEHA.JK,57.19842073262622
WIFI.JK,282.8405301975257
WIIM.JK,2283.526726395647
WIRG.JK,38.39427424951834
WOMF.JK,458.3886119961407
WOOD.JK,167.93666490080662
WTON.JK,82.33638151207589
ZONE.JK,671.7282989984467
ZYRX.JK,823.9654128729248
