symbol,intrinsic_value
BSWD.JK,100.44397915588992
BTPN.JK,3695.5470695909853
BUAH.JK,329.0167062384791
BUDI.JK,218.3863013563802
BUKK.JK,2975.7908814118173
BULL.JK,368.17655745757133
BUMI.JK,7.720964109363681
BVIC.JK,49.098559612955626
BYAN.JK,11008.471522216378
CARS.JK,36.791422425510916
CASA.JK,8.669995801201402
CASS.JK,861.7745017730996
CBPE.JK,121.03475298146904
CBRE.JK,19.60246139157155
CCSI.JK,195.17174512458809
CFIN.JK,1727.043583216342
CITA.JK,3285.909852398041
CITY.JK,7.771651343389146
CLEO.JK,408.2171346726073
CLPI.JK,2003.1362076175797
CMNP.JK,1867.4881930891916
CNMA.JK,53.21526237258716
CPIN.JK,2448.9277638767603
CPRO.JK,74.81101375173229
CRAB.JK,37.19248053048769
CSAP.JK,430.9480644622117
CSIS.JK,50.978471481926476
CSRA.JK,659.4472492375228
CTBN.JK,2243.467398964549
CTRA.JK,1378.3722993732583
CUAN.JK,591.3620481013204
DADA.JK,4.0921158356245275
DCII.JK,1847.7161776414223
DEWA.JK,8.702039044290347
DEWI.JK,41.62907783857796
DGIK.JK,52.81483462778206
DGNS.JK,8.908109831662617
DILD.JK,61.36487650078437
DKFT.JK,78.37939879518707
DMAS.JK,451.09318752816466
DNAR.JK,12.1310799741241
DNET.JK,477.76631234434115
DOID.JK,338.328042783151
DRMA.JK,1345.2826045650536
DSFI.JK,67.81454034614838
DSNG.JK,933.3674033915319
DSSA.JK,86368.71405050975
DUTI.JK,4375.916528434535
DVLA.JK,1538.1347168920515
DWGL.JK,28.724088811466057
EAST.JK,48.599952130493534
ECII.JK,71.9596042401287
EDGE.JK,1068.957698523322
EKAD.JK,249.34510359456294
ELPI.JK,263.82873888283484
ELSA.JK,704.8742965886737
ENAK.JK,116.6685235479263
ENRG.JK,489.90664265497867
ENZO.JK,3.017018476890022
EPMT.JK,2996.667265309686
ERAA.JK,611.7725393589924
ERTX.JK,330.3311597107518
ESIP.JK,3.786121036358602
ESSA.JK,336.095195560508
ESTA.JK,14.225150012331046
ESTI.JK,25.541094443641295
EXCL.JK,1150.9909110207514
FAPA.JK,320.865279921572
FISH.JK,9636.07110543635
FMII.JK,26.958898644273834
FUJI.JK,68.52620893460592
FWCT.JK,79.98450060217763
GDST.JK,208.7889135785728
GEMA.JK,76.77835867315626
GEMS.JK,18084.84872707238
GGRM.JK,29090.21166290468
GGRP.JK,648.4364145340722
GHON.JK,2873.131749048809
GIAA.JK,1031.9948929053717
GJTL.JK,2597.652696388918
GLVA.JK,439.07473509023146
GMFI.JK,51.270039180509485
GMTD.JK,12090.836704029667
GOLD.JK,166.04866752397407
GOOD.JK,178.76904200113856
GPRA.JK,191.3704668028983
GTBO.JK,114.3518510741763
GTSI.JK,31.401259385348062
GWSA.JK,58.47573529332712
GZCO.JK,30.210200562482356
HAIS.JK,541.484810459314
HALO.JK,91.21931019613693
HEAL.JK,373.11253691832803
HELI.JK,145.7565914508491
HEXA.JK,12600.711392546262
HILL.JK,1043.8660866913679
HITS.JK,102.15963587230097
HMSP.JK,1179.1867947094518
HOMI.JK,22.06863875482205
HRTA.JK,823.4606958272122
HRUM.JK,736.3435227684049
HUMI.JK,37.52137943365369
IATA.JK,55.51451072674131
ICBP.JK,6833.322714240414
IDPR.JK,120.86076394995173
IFII.JK,159.73937932443516
IFSH.JK,1553.2637523485605
IGAR.JK,460.63689882974404
IKAN.JK,18.16814593304254
IKBI.JK,566.8057931993211
IMPC.JK,117.26561918100727
INCI.JK,917.372056317918
INCO.JK,5864.406247834251
INDF.JK,10116.730540324403
INDO.JK,56.72443775728344
INDS.JK,2435.572442669323
INDY.JK,2046.594452689834
INET.JK,1.1829372050474745
INKP.JK,15079.962102190855
INPC.JK,44.32264147181063
INPP.JK,106.42008686357178
INTP.JK,7524.289361151034
IPCM.JK,338.8572519030451
IPOL.JK,48.88503294719686
IPPE.JK,15.553744362505928
IRRA.JK,144.44911253024065
ISAT.JK,6615.513653864818
ISSP.JK,774.7604707990749
ITIC.JK,210.54770818947728
ITMA.JK,1051.7901059616777
ITMG.JK,85799.69728325379
JARR.JK,68.35764184822831
JATI.JK,49.81406248089982
JAYA.JK,81.34485096168699
JECC.JK,4485.19428656713
JIHD.JK,92.11719791620563
JKON.JK,152.92334931900155
JPFA.JK,1573.1618286332014
JRPT.JK,980.2320375881718
JSMR.JK,8523.012897857177
JSPT.JK,207.47657863983122
KARW.JK,106.36666580514056
KAYU.JK,19.417383312023695
KBAG.JK,1.9504130778815598
KBLI.JK,327.2240825540065
KBLM.JK,271.545381803694
KDSI.JK,2562.2377930446273
KEEN.JK,400.07876861629495
KINO.JK,786.8503886873995
KKGI.JK,1154.2943933540407
KLBF.JK,913.0899093866781
KMDS.JK,597.4929614608476
KOBX.JK,35.190122893465364
KOPI.JK,41.34013214677181
KPIG.JK,28.32790357895157
KUAS.JK,64.56733835195392
LAJU.JK,50.23148094444139
LIFE.JK,1526.7823462550123
LION.JK,54.07047729541018
LPCK.JK,871.4276645959285
LPGI.JK,1672.669294614062
LPIN.JK,629.9552676183516
LPPF.JK,3888.9349455743463
LSIP.JK,1491.862223037274
LTLS.JK,1373.802127105337
LUCK.JK,14.650846815120822
MAHA.JK,219.7437251745222
MAPA.JK,528.9859926342875
MAPB.JK,343.7984948190411
MAPI.JK,1147.1006088014603
MARK.JK,767.2972152060001
MASA.JK,1814.048491405828
MASB.JK,1878.8580142613864
MAYA.JK,48.45484857008547
MBAP.JK,3497.3190588159155
MBSS.JK,2210567.098289135
MCAS.JK,157.45182780563647
MCOL.JK,15821.473849413414
MCOR.JK,48.111521583703585
MDKI.JK,225.2906286171287
MDRN.JK,15.54355235860811
MEDS.JK,11.405412278183269
MEGA.JK,4652.0912080547305
MERK.JK,6245.886336784331
MFIN.JK,1658.9152315115718
MFMI.JK,313.3541128997989
MGLV.JK,41.2583047560923
MICE.JK,496.03392767639446
MIDI.JK,144.32677639903972
MIKA.JK,1131.6549526600013
MKPI.JK,10052.691895597352
MKTR.JK,28.343623295021025
MLBI.JK,6405.473533918212
MLIA.JK,1183.831014094805
MLPL.JK,124.18863318841491
MMLP.JK,151.43762028057037
MNCN.JK,1553.037726372143
MORA.JK,274.4626825937592
MPMX.JK,1595.3988664992194
MRAT.JK,1514.1194153277959
MSIN.JK,360.0510109646814
MTEL.JK,297.83828305346873
MTLA.JK,555.5701220394797
MYOH.JK,1361.5447401683666
MYOR.JK,1948.3359003333026
NELY.JK,1001.4338884808728
NISP.JK,2035.6782431324073
NOBU.JK,160.69038008723703
NRCA.JK,415.27958536293505
NSSS.JK,21.064961473633883
NTBK.JK,8.065996445404043
OASA.JK,36.07088173865605
OILS.JK,51.71240473365711
OMED.JK,131.29590257829437
PANI.JK,153.47030825416792
PANR.JK,120.74250366717271
PANS.JK,2101.5513237963387
PBID.JK,2697.6328508593188
PBSA.JK,1032.8327360625315
PCAR.JK,64.5801408205302
PEHA.JK,3.5496372099397027
PGAS.JK,2398.990054332501
PGEO.JK,706.0574939805451
PICO.JK,106.67613616183388
PIPA.JK,3.024752406434203
PJAA.JK,917.9870843011898
PMJS.JK,173.2898372151776
PNBN.JK,1438.3033619107532
PNBS.JK,42.08642252257918
PNGO.JK,2514.33334210933
PNIN.JK,3017.8907163108415
PNLF.JK,641.1512763440841
POLI.JK,353.29686075906324
POLL.JK,52.401662666898986
PORT.JK,156.0730920512869
POWR.JK,754.3702767873386
PPRE.JK,45.64143166930933
PRAY.JK,173.35272238829322
PRDA.JK,3123.8640937522478
PSGO.JK,357.96209507294935
PSSI.JK,1247.3724910011035
PTBA.JK,7184.7679148571715
PTPP.JK,643.8773666836659
PTPW.JK,856.073666834434
PTRO.JK,2894.4109664397943
PTSN.JK,288.85424397435486
PTSP.JK,541.9196179894416
PUDP.JK,9357.95111441869
PURA.JK,6.397907973565819
PURI.JK,11.732180907589193
PWON.JK,371.9713858984308
RAAM.JK,146.9334927050291
RAJA.JK,783.2042214095632
RALS.JK,654.3564839859685
RDTX.JK,16600.76938176047
RELI.JK,187.1473426748472
RISE.JK,12.88742092768599
RMKE.JK,659.9546556166052
ROCK.JK,43.09106984505767
ROTI.JK,825.3985566291009
RUIS.JK,201.59948545177426
SAFE.JK,279.7902979546939
SAME.JK,5.2144445393228445
SAPX.JK,144.29702819988321
SBMA.JK,58.53178436618313
SCMA.JK,186.5877077284317
SCPI.JK,603962.9243004817
SDMU.JK,197.27528472299107
SDPC.JK,155.7881554400424
SDRA.JK,1095.009379022924
SEMA.JK,86.68858499328768
SGRO.JK,3405.285265061538
SHIP.JK,1139.0679854837776
SIDO.JK,666.2234588720653
SILO.JK,929.2127726417328
SIMP.JK,584.3481942703112
SKBM.JK,27.494002428711756
SLIS.JK,125.58423714742355
SMAR.JK,4643.2274295355
SMBR.JK,94.54717688648729
SMCB.JK,1048.342492968626
SMDM.JK,233.27763008338297
SMGR.JK,3819.374253975981
SMKL.JK,82.52810687951167
SMMA.JK,1063.8799203141232
SMRA.JK,529.1263396030685
SMSM.JK,2703.3570593419086
SOCI.JK,184.38384483972095
SOHO.JK,370.8393183797659
SOSS.JK,479.33163584432276
SPTO.JK,1149.1138235553353
SRSN.JK,101.14555029379997
SSIA.JK,340.640188125043
SSMS.JK,698.6564217794693
STAA.JK,933.50097586654
STAR.JK,4.7962068104818325
STRK.JK,14.694987853844312
SUNI.JK,350.3696733734868
SUPR.JK,12166.55514308242
TALF.JK,233.06094071280987
TAPG.JK,1060.5732826078945
TBIG.JK,1000.5376306244658
TBMS.JK,1194.732066656809
TCID.JK,414.02354855659775
TCPI.JK,364.1865694454122
TFAS.JK,15.954511979966975
TFCO.JK,141.2110661443921
TGKA.JK,6639.001143721497
TIFA.JK,179.697396731468
TIRA.JK,16.683330156696925
TKIM.JK,14363.66680872968
TLDN.JK,513.5824060996032
TLKM.JK,3613.159445657245
TMAS.JK,183.1613903071744
TNCA.JK,34.07228220537635
TOBA.JK,324.84105564358083
TOTO.JK,259.75017580992665
TOWR.JK,924.250507962283
TPMA.JK,1411.5036042216577
TRIS.JK,88.00795394222952
TRJA.JK,267.4635303016675
TRON.JK,36.62184935041514
TRUS.JK,409.2521396994105
TSPC.JK,2918.6441972539074
TUGU.JK,4239.732507804206
TYRE.JK,39.14620779603361
UCID.JK,1332.8485018732513
ULTJ.JK,1563.0979692271226
UNIC.JK,11258.03003962197
UNTR.JK,73519.09637182463
UNVR.JK,2638.3331719074386
VAST.JK,40.498823255670345
VICI.JK,387.01845392743934
VICO.JK,24.34561325943166
VINS.JK,88.03847753462321
VRNA.JK,40.44266160252737
WEGE.JK,126.36328621976071
WEHA.JK,183.56798951361384
WIFI.JK,196.98475472652592
WIIM.JK,2731.527658228531
WINS.JK,256.046134670787
WIRG.JK,35.787568280503784
WOMF.JK,565.0433340685372
WOOD.JK,248.28692589690522
WTON.JK,89.66395359301266
YPAS.JK,74.11591715218184
ZONE.JK,675.0179333267405
ZYRX.JK,837.6795093417497
